acq_date,latitude,longitude,brightness,scan,track,confidence,bright_t31,frp,type,month,weekofyear,season
2019-09-14,21.7658,83.8477,318.6,1.0,1.0,54.0,298.3,9.8,2.0,9,37,Summer
2019-09-15,18.40605,79.1835,318.7,1.5,1.2000000000000002,46.5,298.6,19.95,0.0,9,37,Summer
2019-09-16,22.2632,85.1807,312.9,1.0,1.0,62.0,292.7,9.4,2.0,9,38,Summer
2019-09-17,22.39685,85.26115,312.55,1.1,1.1,62.5,295.25,8.85,2.0,9,38,Summer
2019-09-18,23.2434,85.63515000000001,315.85,1.2,1.1,63.5,294.95,10.5,2.0,9,38,Summer
2019-09-19,21.82405,82.7058,314.5,1.2,1.1,52.5,291.8,8.3,2.0,9,38,Summer
2019-09-20,23.0968,71.0568,322.2,1.0,1.0,60.0,303.9,7.7,0.0,9,38,Summer
2019-09-21,22.2107,77.1511,316.8,1.1,1.1,65.0,298.8,8.5,0.0,9,38,Summer
2019-09-22,21.9222,85.184,306.0,1.1,1.1,63.0,293.2,5.9,2.0,9,38,Summer
2019-09-23,22.2098,85.255,316.1,1.1,1.0,55.0,295.6,7.6,2.0,9,39,Fall
2019-09-24,23.70065,85.2218,313.05,1.15,1.1,45.5,294.85,10.65,2.0,9,39,Fall
2019-09-25,20.9655,85.2552,315.0,1.3,1.1,51.0,294.1,9.6,2.0,9,39,Fall
2019-09-26,20.3783,81.6529,316.1,1.2,1.1,40.0,298.8,10.8,0.0,9,39,Fall
2019-09-27,20.9618,85.1651,314.5,1.2,1.1,54.0,294.7,11.6,2.0,9,39,Fall
2019-09-28,20.9672,85.17615,316.9,1.3,1.1,53.5,298.9,11.15,2.0,9,39,Fall
2019-09-29,20.9668,85.0486,314.4,1.4,1.2,58.0,296.6,12.4,2.0,9,39,Fall
2019-09-30,22.0681,84.617,319.4,1.1,1.0,56.0,303.7,10.649999999999999,2.0,9,40,Fall
2019-10-01,20.96085,84.50434999999999,315.0,1.2,1.1,55.0,297.5,15.8,2.0,10,40,Fall
2019-10-02,21.198,85.1778,319.2,1.1,1.0,65.0,301.2,10.2,2.0,10,40,Fall
2019-10-03,20.961399999999998,85.17609999999999,316.6,1.2999999999999998,1.15,61.0,299.79999999999995,15.15,2.0,10,40,Fall
2019-10-04,21.18675,85.1885,318.7,1.2,1.1,55.0,301.6,12.7,2.0,10,40,Fall
2019-10-05,22.3274,80.6775,318.4,1.3,1.1,64.0,301.9,11.8,0.0,10,40,Fall
2019-10-06,22.06575,85.175,316.15,1.5499999999999998,1.25,62.5,299.65,14.75,2.0,10,40,Fall
2019-10-07,29.92785,76.69059999999999,317.95,1.1,1.0,63.5,303.1,8.3,0.0,10,41,Fall
2019-10-08,22.0694,81.61445,316.0,1.35,1.15,60.5,301.4,13.95,2.0,10,41,Fall
2019-10-09,29.5196,77.0916,316.4,1.1,1.0,60.0,301.0,8.2,0.0,10,41,Fall
2019-10-10,29.95,77.0178,315.6,1.0,1.0,62.0,297.9,7.1,0.0,10,41,Fall
2019-10-11,28.2024,79.7158,313.8,1.1,1.1,58.0,298.9,6.4,0.0,10,41,Fall
2019-10-12,11.0551,78.1031,324.3,1.1,1.0,67.0,304.1,10.5,0.0,10,41,Fall
2019-10-13,23.7866,79.93945,312.79999999999995,1.95,1.4,54.0,298.5,12.1,0.0,10,41,Fall
2019-10-14,29.8389,76.27674999999999,317.35,1.2,1.1,61.0,301.65,9.5,0.0,10,42,Fall
2019-10-15,25.4378,80.6617,315.3,1.2,1.1,65.0,301.9,10.5,0.0,10,42,Fall
2019-10-16,29.7507,76.4115,317.4,1.0,1.0,66.0,300.0,8.9,0.0,10,42,Fall
2019-10-17,29.767000000000003,76.70670000000001,314.0,1.0,1.0,63.0,299.2,7.95,0.0,10,42,Fall
2019-10-18,29.8532,76.5905,317.2,1.2,1.1,64.0,301.9,9.2,0.0,10,42,Fall
2019-10-19,29.88395,76.59655000000001,316.15,1.7,1.3,60.0,301.1,15.55,0.0,10,42,Fall
2019-10-20,30.0591,76.0744,314.85,1.8,1.3,62.0,302.0,15.2,0.0,10,42,Fall
2019-10-21,30.4051,75.1941,317.2,1.3,1.1,63.0,302.4,11.4,0.0,10,43,Fall
2019-10-22,29.87545,76.2045,314.25,1.5,1.2,63.0,300.7,15.850000000000001,0.0,10,43,Fall
2019-10-23,30.29955,75.2303,317.95,1.0,1.0,65.0,302.0,8.8,0.0,10,43,Fall
2019-10-24,29.9493,75.0934,314.3,1.0,1.0,63.0,300.1,8.5,0.0,10,43,Fall
2019-10-25,30.3425,75.3445,317.6,1.1,1.0,64.0,302.3,9.2,0.0,10,43,Fall
2019-10-26,30.4259,74.9921,315.0,2.3,1.5,60.0,298.1,18.8,0.0,10,43,Fall
2019-10-27,30.2898,75.7671,316.1,1.5,1.2,63.0,300.8,13.1,0.0,10,43,Fall
2019-10-28,30.3602,75.1928,317.2,1.6,1.2,61.0,300.8,15.0,0.0,10,44,Fall
2019-10-29,30.0696,75.9799,314.5,2.2,1.4,63.0,299.8,18.0,0.0,10,44,Fall
2019-10-30,30.4021,75.1733,318.0,1.1,1.0,63.0,300.5,10.1,0.0,10,44,Fall
2019-10-31,29.9596,75.7684,314.9,1.1,1.1,63.0,300.2,9.6,0.0,10,44,Fall
2019-11-01,30.418,75.1897,320.1,1.0,1.0,67.0,300.2,10.7,0.0,11,44,Fall
2019-11-02,30.1936,75.51599999999999,313.6,1.1,1.0,62.0,296.4,9.1,0.0,11,44,Fall
2019-11-03,30.08515,75.43084999999999,315.95,1.3,1.1,59.5,296.6,11.5,0.0,11,44,Fall
2019-11-04,30.171,74.9525,314.1,1.9,1.3,56.0,296.3,17.0,0.0,11,45,Fall
2019-11-05,30.3044,75.55799999999999,314.15,2.0,1.4,60.0,298.2,16.1,0.0,11,45,Fall
2019-11-06,30.3611,75.2498,318.7,1.3,1.1,64.0,301.4,13.8,0.0,11,45,Fall
2019-11-07,30.2366,75.40635,315.3,1.4,1.2,65.0,301.2,20.55,0.0,11,45,Fall
2019-11-08,30.3707,75.2972,319.0,1.0,1.0,63.0,300.6,9.7,0.0,11,45,Fall
2019-11-09,30.029200000000003,75.60775000000001,312.45,1.2,1.1,60.0,297.75,10.350000000000001,0.0,11,45,Fall
2019-11-10,30.2711,75.4485,317.8,1.1,1.0,63.0,298.7,10.3,0.0,11,45,Fall
2019-11-11,29.0807,75.8908,315.9,2.3,1.5,58.0,296.9,19.4,0.0,11,46,Fall
2019-11-12,30.0946,75.7279,317.1,1.6,1.2,63.0,299.5,14.3,0.0,11,46,Fall
2019-11-13,29.7177,76.0213,317.0,1.7,1.3,64.0,298.9,14.2,0.0,11,46,Fall
2019-11-14,27.2832,76.1822,313.5,1.7,1.3,62.0,297.7,14.8,0.0,11,46,Fall
2019-11-15,30.3934,75.19380000000001,318.5,1.1,1.0,66.0,300.6,10.05,0.0,11,46,Fall
2019-11-16,29.7633,75.77600000000001,312.9,1.15,1.1,61.5,295.2,10.85,0.0,11,46,Fall
2019-11-17,30.0659,75.3544,317.9,1.0,1.0,65.0,301.5,9.0,0.0,11,46,Fall
2019-11-18,29.4959,75.5401,314.3,1.1,1.1,60.0,298.1,11.3,0.0,11,47,Fall
2019-11-19,30.405900000000003,75.35525,315.7,1.3,1.1,64.0,300.0,11.0,0.0,11,47,Fall
2019-11-20,30.209049999999998,74.83895000000001,315.75,1.8,1.3,64.0,300.7,16.35,0.0,11,47,Fall
2019-11-21,28.3241,75.7692,316.3,1.8,1.3,65.0,303.0,15.5,0.0,11,47,Fall
2019-11-22,29.5703,75.1775,318.5,1.2,1.1,66.0,303.3,10.7,0.0,11,47,Fall
2019-11-23,26.9109,79.86245,313.7,1.3,1.1,63.5,300.35,11.7,0.0,11,47,Fall
2019-11-24,29.5103,75.3883,317.1,1.0,1.0,64.0,302.9,8.9,0.0,11,47,Fall
2019-11-25,22.789,77.4222,315.5,1.2,1.1,57.0,302.2,11.4,0.0,11,48,Fall
2019-11-26,23.7767,79.2408,315.5,1.1,1.0,62.0,302.3,8.0,0.0,11,48,Fall
2019-11-27,20.9591,78.7079,314.5,1.1,1.1,61.0,299.2,10.2,0.0,11,48,Fall
2019-11-28,21.945500000000003,81.2833,314.20000000000005,1.1,1.0,63.0,298.85,8.350000000000001,0.0,11,48,Fall
2019-11-29,20.7903,77.3632,316.3,1.1,1.1,60.0,301.5,9.7,0.0,11,48,Fall
2019-11-30,24.4448,83.4482,311.0,1.1,1.1,60.0,297.1,9.9,0.0,11,48,Fall
2019-12-01,21.2112,79.6337,312.8,1.1,1.0,60.0,298.2,8.5,0.0,12,48,Fall
2019-12-02,25.2045,81.8706,311.85,1.3,1.1,60.5,297.7,10.1,0.0,12,49,Fall
2019-12-03,22.79655,79.74154999999999,311.95,1.1,1.1,61.0,296.9,8.25,0.0,12,49,Fall
2019-12-04,23.77165,86.12254999999999,310.55,1.15,1.1,55.0,295.8,9.4,0.0,12,49,Fall
2019-12-05,24.3275,81.15715,311.15,1.1,1.0,64.5,295.79999999999995,8.55,0.0,12,49,Fall
2019-12-06,21.0823,77.6493,312.0,1.1,1.0,59.0,296.3,9.7,0.0,12,49,Fall
2019-12-07,23.75415,83.84970000000001,310.6,1.1,1.0,60.0,296.65,7.9,0.0,12,49,Fall
2019-12-08,21.11485,81.1108,312.85,1.1,1.0,60.5,297.85,9.25,0.0,12,49,Fall
2019-12-09,23.432,84.6224,311.9,1.1,1.1,60.0,299.3,7.5,0.0,12,50,Fall
2019-12-10,21.7485,80.6337,310.4,1.1,1.1,56.0,296.0,8.3,0.0,12,50,Fall
2019-12-11,21.4025,77.5944,312.9,1.2,1.1,57.0,298.5,9.9,0.0,12,50,Fall
2019-12-12,20.9552,81.0138,310.9,1.1,1.0,58.0,296.4,8.1,0.0,12,50,Fall
2019-12-13,23.2433,79.607,313.1,1.1,1.0,61.0,298.0,9.0,0.0,12,50,Fall
2019-12-14,23.5854,83.51955000000001,311.1,1.1,1.0,59.0,297.4,7.55,0.0,12,50,Fall
2019-12-15,20.9763,79.5823,313.1,1.1,1.1,60.0,297.5,10.0,0.0,12,50,Fall
2019-12-16,25.2986,83.88985,311.65,1.0,1.0,57.5,298.75,6.9,0.0,12,51,Fall
2019-12-17,27.0694,76.0056,315.45,1.1,1.0,62.0,299.65,8.75,0.0,12,51,Fall
2019-12-18,21.23115,75.25399999999999,312.1,1.3,1.1,58.0,293.5,10.9,0.0,12,51,Fall
2019-12-19,22.9789,77.4549,309.8,1.2,1.1,57.0,295.5,9.1,0.0,12,51,Fall
2019-12-20,20.96255,75.42859999999999,313.5,1.1,1.0,59.5,299.9,9.0,0.0,12,51,Fall
2019-12-21,22.556199999999997,80.2473,309.4,1.1,1.05,61.0,295.79999999999995,7.9,0.0,12,51,Winter
2019-12-22,19.5709,78.1238,314.9,1.1,1.0,56.0,298.0,9.2,0.0,12,51,Winter
2019-12-23,22.1312,83.5546,311.5,1.2,1.1,61.0,298.45,8.149999999999999,0.0,12,52,Winter
2019-12-24,21.61035,77.95095,314.25,1.15,1.1,60.0,298.75,10.25,0.0,12,52,Winter
2019-12-25,22.8976,84.2802,310.5,1.2,1.1,60.0,297.8,9.1,0.0,12,52,Winter
2019-12-26,21.22965,79.68095,312.55,1.1,1.1,60.5,297.75,8.9,0.0,12,52,Winter
2019-12-27,23.47335,85.1772,310.1,1.2,1.1,59.0,295.75,8.4,0.0,12,52,Winter
2019-12-28,21.9158,82.0318,311.2,1.1,1.1,63.0,296.4,8.4,0.0,12,52,Winter
2019-12-29,21.6458,78.037,311.7,1.1,1.1,62.0,296.7,10.3,0.0,12,52,Winter
2019-12-30,21.76695,82.46260000000001,310.75,1.0,1.0,62.0,297.8,7.65,0.0,12,1,Winter
2019-12-31,21.6969,78.6138,313.1,1.1,1.1,61.0,297.5,9.4,0.0,12,1,Winter
2020-01-01,21.70625,83.2154,312.0,1.3,1.1,61.0,299.45,9.649999999999999,0.0,1,1,Winter
2020-01-02,21.09225,77.6892,315.4,1.2,1.1,61.5,299.15,10.55,0.0,1,1,Winter
2020-01-03,25.2309,86.64365000000001,311.79999999999995,1.55,1.2,62.0,295.15,14.85,0.0,1,1,Winter
2020-01-04,18.9662,80.00405,315.15,1.3,1.1,62.0,300.75,11.2,0.0,1,1,Winter
2020-01-05,23.6691,86.43815000000001,312.9,1.2,1.1,62.0,296.55,10.7,0.0,1,1,Winter
2020-01-06,21.2067,82.4148,313.7,1.1,1.0,63.0,300.5,8.5,0.0,1,2,Winter
2020-01-07,23.43205,85.18385,314.7,1.0,1.0,63.0,299.0,9.25,0.0,1,2,Winter
2020-01-08,21.8119,83.3598,312.1,1.1,1.1,63.0,297.3,9.9,0.0,1,2,Winter
2020-01-09,19.52675,78.5419,316.4,1.1,1.05,61.0,301.75,9.75,0.0,1,2,Winter
2020-01-10,21.6845,83.7445,312.3,1.5,1.2,60.0,298.8,12.1,0.0,1,2,Winter
2020-01-11,20.9701,79.3627,313.3,1.2,1.1,58.0,298.5,9.8,0.0,1,2,Winter
2020-01-12,25.1736,86.7148,311.1,1.3,1.1,60.0,295.3,9.9,0.0,1,2,Winter
2020-01-13,21.3643,79.80494999999999,311.35,1.1,1.05,60.0,296.25,7.85,0.0,1,3,Winter
2020-01-14,25.6757,80.5081,312.1,1.1,1.1,61.0,295.3,9.5,0.0,1,3,Winter
2020-01-15,21.2326,82.5996,313.3,1.1,1.0,62.0,299.4,8.7,0.0,1,3,Winter
2020-01-16,19.6712,78.67564999999999,317.1,1.1,1.0,60.0,300.65,9.55,0.0,1,3,Winter
2020-01-17,21.9762,83.5059,314.2,1.2,1.1,62.0,298.8,12.5,0.0,1,3,Winter
2020-01-18,21.64375,79.37735,315.65,1.2,1.1,62.0,298.65,11.3,0.0,1,3,Winter
2020-01-19,25.27955,85.30330000000001,313.2,1.6,1.2,63.0,297.29999999999995,14.3,0.0,1,3,Winter
2020-01-20,21.7446,79.00285,317.79999999999995,1.2,1.1,63.0,301.7,12.649999999999999,0.0,1,4,Winter
2020-01-21,24.5321,86.39715,315.2,1.1,1.1,63.0,298.7,10.649999999999999,0.0,1,4,Winter
2020-01-22,21.22285,82.4701,315.6,1.1,1.0,64.0,297.9,10.0,0.0,1,4,Winter
2020-01-23,22.89885,85.93185,315.4,1.1,1.0,62.0,298.55,9.05,0.0,1,4,Winter
2020-01-24,21.2296,82.3802,314.8,1.2,1.1,64.0,296.2,10.3,0.0,1,4,Winter
2020-01-25,23.4129,86.2071,316.7,1.1,1.0,67.0,298.2,12.2,0.0,1,4,Winter
2020-01-26,24.066499999999998,85.5255,311.45000000000005,1.9,1.3,60.0,294.25,18.6,0.0,1,4,Winter
2020-01-27,21.44425,77.1733,314.6,1.1,1.1,60.5,296.75,10.6,0.0,1,5,Winter
2020-01-28,21.9394,76.1094,312.5,1.1,1.1,61.0,297.3,9.1,0.0,1,5,Winter
2020-01-29,22.16845,78.27695,310.85,1.1,1.0,64.0,294.35,8.95,0.0,1,5,Winter
2020-01-30,19.34945,77.08099999999999,316.6,1.1,1.1,60.0,302.05,9.9,0.0,1,5,Winter
2020-01-31,20.956049999999998,81.52584999999999,312.85,1.1,1.0,62.0,294.9,8.7,0.0,1,5,Winter
2020-02-01,21.5502,79.3744,316.5,1.1,1.1,62.0,299.8,9.8,0.0,2,5,Winter
2020-02-02,23.77545,84.8999,314.4,1.2,1.1,63.5,298.25,12.3,0.0,2,5,Winter
2020-02-03,20.9623,78.9573,316.2,1.2,1.1,61.0,300.45,10.8,0.0,2,6,Winter
2020-02-04,23.86985,86.4298,316.75,1.4,1.2,66.0,297.6,15.15,0.0,2,6,Winter
2020-02-05,21.9229,79.2614,315.6,1.2,1.1,61.0,300.0,11.3,0.0,2,6,Winter
2020-02-06,24.1025,85.1782,316.1,1.1,1.1,63.0,297.4,10.9,0.0,2,6,Winter
2020-02-07,19.2208,80.6634,313.95,1.1,1.0,64.0,293.45,10.05,0.0,2,6,Winter
2020-02-08,23.522,85.1799,318.3,1.1,1.0,64.0,299.4,10.6,0.0,2,6,Winter
2020-02-09,20.96105,78.9494,309.6,1.2,1.1,55.0,294.4,9.7,0.0,2,6,Winter
2020-02-10,20.1314,78.1214,319.2,1.1,1.1,58.0,302.9,10.3,0.0,2,7,Winter
2020-02-11,21.8867,85.2568,314.0,1.5,1.2,62.0,298.5,11.8,0.0,2,7,Winter
2020-02-12,18.95615,77.79310000000001,320.3,1.1,1.1,63.0,303.25,12.9,0.0,2,7,Winter
2020-02-13,23.7506,87.0033,316.65,1.3,1.1,62.0,299.4,12.3,0.0,2,7,Winter
2020-02-14,21.5751,82.2241,319.9,1.2,1.1,69.0,299.7,15.3,0.0,2,7,Winter
2020-02-15,22.60985,90.74090000000001,321.15,1.1,1.0,66.5,301.0,12.95,0.0,2,7,Winter
2020-02-16,18.9571,79.3335,313.9,1.2,1.1,67.0,292.2,11.9,0.0,2,7,Winter
2020-02-17,16.94625,76.08279999999999,325.05,1.1,1.0,63.5,307.85,12.8,0.0,2,8,Winter
2020-02-18,20.9676,81.41565,314.05,1.25,1.1,61.5,294.85,10.649999999999999,0.0,2,8,Winter
2020-02-19,19.5753,77.8523,323.7,1.1,1.1,63.0,304.6,13.25,0.0,2,8,Winter
2020-02-20,22.07405,85.18525,317.75,1.4,1.2,62.0,297.95,14.15,0.0,2,8,Winter
2020-02-21,17.25815,78.2017,325.6,1.2,1.1,64.0,308.15,12.95,0.0,2,8,Winter
2020-02-22,18.61155,78.67150000000001,323.4,1.2,1.1,64.0,305.9,19.6,0.0,2,8,Winter
2020-02-23,15.52545,78.65675,323.0,1.4,1.2,66.5,303.35,18.2,0.0,2,8,Winter
2020-02-24,15.7548,78.1766,327.2,1.2,1.1,66.0,308.8,16.3,0.0,2,9,Winter
2020-02-25,17.7783,78.8407,320.6,1.2,1.1,63.0,303.5,12.3,0.0,2,9,Winter
2020-02-26,17.7513,78.6567,325.9,1.1,1.0,64.0,308.3,12.9,0.0,2,9,Winter
2020-02-27,19.2495,77.1623,308.6,1.4,1.2,57.0,293.6,11.5,0.0,2,9,Winter
2020-02-28,18.59535,77.6255,326.9,1.1,1.0,63.0,308.5,12.350000000000001,0.0,2,9,Winter
2020-03-01,22.02925,77.0119,317.95,1.3,1.1,59.5,302.20000000000005,12.45,0.0,3,9,Winter
2020-03-02,19.3841,78.6279,317.0,1.1,1.0,62.0,298.6,10.3,0.0,3,10,Winter
2020-03-03,18.9294,78.5858,323.1,1.1,1.0,60.0,303.1,10.5,0.0,3,10,Winter
2020-03-04,19.0315,79.1869,313.6,1.1,1.0,63.0,294.9,8.6,0.0,3,10,Winter
2020-03-05,18.7055,78.96775,326.15,1.1,1.1,67.0,307.25,15.45,0.0,3,10,Winter
2020-03-06,22.2073,83.187,320.1,1.3,1.1,64.0,302.3,14.2,0.0,3,10,Winter
2020-03-07,17.1065,78.6551,328.5,1.1,1.0,66.0,309.7,14.5,0.0,3,10,Winter
2020-03-08,23.4889,87.12415,319.35,1.4,1.2,64.0,300.3,15.4,0.0,3,10,Winter
2020-03-09,20.3497,80.6188,325.2,1.2,1.1,65.0,305.4,15.6,0.0,3,11,Winter
2020-03-10,25.1687,86.39405,318.79999999999995,1.0,1.0,62.0,297.65,11.45,0.0,3,11,Winter
2020-03-11,21.65675,82.55385000000001,320.65,1.1,1.0,66.0,297.75,13.649999999999999,0.0,3,11,Winter
2020-03-12,25.252299999999998,92.33025,323.9,1.1,1.0,70.0,300.05,16.55,0.0,3,11,Winter
2020-03-13,24.828049999999998,90.5852,321.2,1.5,1.2,67.0,298.4,22.25,0.0,3,11,Winter
2020-03-14,23.84695,91.40965,325.6,1.4,1.2,68.0,299.45,19.5,0.0,3,11,Winter
2020-03-15,23.5541,92.3622,326.3,1.7,1.3,72.0,299.8,36.4,0.0,3,11,Winter
2020-03-16,24.16795,91.74879999999999,327.3,1.7,1.3,69.0,299.15,25.9,0.0,3,12,Winter
2020-03-17,25.3619,91.9195,322.5,1.2,1.1,67.0,301.9,16.2,0.0,3,12,Winter
2020-03-18,19.1014,80.2861,327.0,1.1,1.0,66.0,307.7,12.9,0.0,3,12,Winter
2020-03-19,22.98845,92.6188,329.6,1.0,1.0,76.0,300.45,21.6,0.0,3,12,Winter
2020-03-20,23.001,85.4222,323.9,1.4,1.2,69.0,300.2,19.4,0.0,3,12,
2020-03-21,23.1541,92.41534999999999,330.35,1.3,1.1,71.0,300.65,19.85,0.0,3,12,Spring
2020-03-22,23.3801,90.39895,323.8,1.8,1.3,71.0,297.3,26.5,0.0,3,12,Spring
2020-03-23,23.1416,87.2454,328.2,1.8,1.3,69.0,298.8,22.0,0.0,3,13,Spring
2020-03-24,23.4146,90.8129,325.0,1.3,1.1,68.0,305.4,15.8,0.0,3,13,Spring
2020-03-25,22.2163,82.3596,328.9,1.3,1.1,66.0,305.9,20.0,0.0,3,13,Spring
2020-03-26,23.8748,92.59440000000001,328.55,1.0,1.0,75.0,304.4,19.9,0.0,3,13,Spring
2020-03-27,19.7299,80.823,328.1,1.1,1.0,66.0,306.9,13.3,0.0,3,13,Spring
2020-03-28,23.1235,92.3925,331.2,1.1,1.1,75.0,302.7,19.7,0.0,3,13,Spring
2020-03-29,22.8612,84.1541,325.8,1.4,1.2,66.0,302.0,21.5,0.0,3,13,Spring
2020-03-30,23.608,91.8937,330.7,1.4,1.2,73.0,300.5,25.3,0.0,3,14,Spring
2020-03-31,22.16275,79.23785,322.9,1.3,1.1,69.0,301.3,15.85,0.0,3,14,Spring
2020-04-01,19.6421,79.2543,332.4,1.2,1.1,67.0,311.29999999999995,16.85,0.0,4,14,Spring
2020-04-02,22.5073,77.3843,327.35,1.5,1.2,66.0,305.45,18.4,0.0,4,14,Spring
2020-04-03,22.2526,79.8752,332.3,1.1,1.0,67.0,313.8,13.55,0.0,4,14,Spring
2020-04-04,22.5507,77.6384,328.9,1.2,1.1,66.0,309.8,14.2,0.0,4,14,Spring
2020-04-05,22.28265,80.49680000000001,327.9,1.1,1.1,67.0,307.4,13.05,0.0,4,14,Spring
2020-04-06,22.4862,78.4634,332.2,1.1,1.1,68.0,311.4,15.4,0.0,4,15,Spring
2020-04-07,21.2541,79.5133,324.2,1.2,1.1,67.0,302.7,13.3,0.0,4,15,Spring
2020-04-08,21.4382,77.8099,332.0,1.1,1.1,69.0,309.8,17.1,0.0,4,15,Spring
2020-04-09,22.589,77.6704,318.2,1.4,1.2,69.0,300.1,15.3,0.0,4,15,Spring
2020-04-10,21.4414,79.3096,334.3,1.1,1.0,69.0,312.2,17.3,0.0,4,15,Spring
2020-04-11,22.8446,77.6138,331.2,1.2,1.1,69.0,308.4,17.0,0.0,4,15,Spring
2020-04-12,21.027549999999998,80.8194,331.15,1.1,1.1,67.0,310.2,14.8,0.0,4,15,Spring
2020-04-13,23.93215,91.18975,328.5,1.1,1.0,71.0,301.45,16.2,0.0,4,16,Spring
2020-04-14,22.8256,79.3132,327.6,1.1,1.0,69.0,307.3,15.6,0.0,4,16,Spring
2020-04-15,22.8481,80.9991,331.1,1.2,1.1,69.0,308.6,18.2,0.0,4,16,Spring
2020-04-16,22.67655,87.132,324.8,1.7,1.3,67.5,300.8,23.55,0.0,4,16,Spring
2020-04-17,19.2442,81.82645,330.0,1.2,1.1,65.0,310.25,16.45,0.0,4,16,Spring
2020-04-18,23.77185,82.8407,325.6,1.4,1.2,69.0,302.1,19.65,0.0,4,16,Spring
2020-04-19,23.57295,82.54195,330.1,1.4,1.2,69.0,306.25,20.25,0.0,4,16,Spring
2020-04-20,24.9743,82.507,331.6,1.1,1.0,71.0,308.7,19.2,0.0,4,17,Spring
2020-04-21,25.1323,82.68295,328.9,1.4,1.2,68.0,307.85,21.9,0.0,4,17,Spring
2020-04-22,23.87825,79.4784,333.4,1.1,1.0,71.0,312.85,15.2,0.0,4,17,Spring
2020-04-23,24.3795,80.4745,325.0,1.4,1.2,69.0,300.5,18.8,0.0,4,17,Spring
2020-04-24,25.2498,82.9401,330.7,1.4,1.2,71.0,304.3,20.1,0.0,4,17,Spring
2020-04-25,25.06545,83.3007,324.6,1.5,1.2,68.0,301.5,19.1,0.0,4,17,Spring
2020-04-26,24.84255,80.878,334.6,1.2,1.1,73.0,311.85,18.55,0.0,4,17,Spring
2020-04-27,26.148,82.8247,328.6,1.3,1.1,74.0,307.4,18.4,0.0,4,18,Spring
2020-04-28,25.24355,82.37514999999999,335.6,1.2,1.1,74.0,317.3,19.9,0.0,4,18,Spring
2020-04-29,24.9125,78.93745,335.0,1.2,1.1,75.0,316.4,19.35,0.0,4,18,Spring
2020-04-30,24.755200000000002,79.19375,332.75,1.1,1.1,74.0,310.3,18.25,0.0,4,18,Spring
2020-05-01,25.0257,79.4262,334.5,1.3,1.1,71.0,314.6,17.5,0.0,5,18,Spring
2020-05-02,25.5058,78.54544999999999,316.75,1.2,1.1,70.0,297.95000000000005,12.9,0.0,5,18,Spring
2020-05-03,25.1804,77.2478,333.9,1.1,1.1,74.0,311.05,18.65,0.0,5,18,Spring
2020-05-04,29.0041,76.5524,331.0,1.1,1.0,71.0,312.0,14.6,0.0,5,19,Spring
2020-05-05,25.9557,79.9243,334.5,1.1,1.0,73.0,314.9,18.1,0.0,5,19,Spring
2020-05-06,27.3935,76.8246,334.3,1.2,1.1,72.0,317.7,17.9,0.0,5,19,Spring
2020-05-07,27.0183,79.2831,334.3,1.3,1.1,73.0,317.25,19.55,0.0,5,19,Spring
2020-05-08,28.857300000000002,77.03815,333.6,1.4,1.2,71.0,315.05,20.8,0.0,5,19,Spring
2020-05-09,29.6972,76.2607,331.5,1.4,1.2,73.0,314.0,20.9,0.0,5,19,Spring
2020-05-10,29.064,76.727,335.1,1.2,1.1,74.0,313.7,19.5,0.0,5,19,Spring
2020-05-11,27.1913,78.15835,326.45,1.3,1.1,70.0,304.6,15.649999999999999,0.0,5,20,Spring
2020-05-12,30.341250000000002,75.64325,333.9,1.0,1.0,72.0,312.8,15.3,0.0,5,20,Spring
2020-05-13,30.0577,75.82175000000001,330.55,1.1,1.0,70.0,305.8,13.0,0.0,5,20,Spring
2020-05-14,29.03595,75.94395,331.95,1.3,1.1,73.0,308.6,18.700000000000003,0.0,5,20,Spring
2020-05-15,25.3711,78.2914,334.6,1.1,1.1,71.0,313.3,15.9,0.0,5,20,Spring
2020-05-16,25.3575,77.74655000000001,328.85,1.6,1.2,73.0,304.25,22.200000000000003,0.0,5,20,Spring
2020-05-17,23.7743,79.1781,334.3,1.2,1.1,70.0,313.4,14.4,0.0,5,20,Spring
2020-05-18,27.48635,76.61445,327.5,1.4,1.2,69.0,305.45,19.1,0.0,5,21,Spring
2020-05-19,30.22205,76.10565,333.45,1.0,1.0,71.0,313.5,13.649999999999999,0.0,5,21,Spring
2020-05-20,29.269,76.29,332.3,1.1,1.0,71.0,311.9,15.8,0.0,5,21,Spring
2020-05-21,26.484099999999998,79.36,335.55,1.1,1.0,73.0,314.85,15.75,0.0,5,21,Spring
2020-05-22,29.87345,76.344,334.5,1.2,1.1,72.5,313.95,14.649999999999999,0.0,5,21,Spring
2020-05-23,22.2185,80.8765,332.2,1.2,1.1,73.0,306.1,19.3,0.0,5,21,Spring
2020-05-24,22.78595,79.12955,334.05,1.1,1.0,71.0,308.95,13.899999999999999,0.0,5,21,Spring
2020-05-25,29.8634,76.2957,328.15,1.4,1.2,72.0,308.15,18.85,0.0,5,22,Spring
2020-05-26,24.54655,78.88544999999999,335.85,1.1,1.1,73.0,314.7,16.700000000000003,0.0,5,22,Spring
2020-05-27,29.9524,78.9208,327.1,1.1,1.0,72.0,307.0,15.2,0.0,5,22,Spring
2020-05-28,26.3406,79.3083,333.7,1.1,1.1,68.0,311.0,15.4,0.0,5,22,Spring
